Learning rate is 0.01

Optimizer is Adadelta
Epoch & Fidelity & Runtime 
123 0.141301 160.348623
124 0.131738 161.640998
125 0.124198 163.07921
126 0.106834 164.375862
127 0.102386 165.683662
128 0.127614 166.981719
129 0.125136 168.279056
130 0.132438 169.575899
131 0.12685 170.874759
132 0.098232 172.172649
133 0.082262 173.469665
134 0.09036 174.765985
135 0.089323 176.066237
136 0.090709 177.505985
137 0.090175 178.801499
138 0.083422 180.095952
139 0.060199 181.391605
140 0.079285 182.686233
141 0.09441 183.983491
142 0.050055 185.291734
143 0.038411 186.587867
144 0.054662 187.882074
145 0.076042 189.175072
146 0.073151 190.470417
147 0.084394 191.912941
148 0.082934 193.215449
149 0.067614 194.51071
150 0.068377 195.818014
151 0.057619 197.111193
152 0.052157 198.405766
153 0.05646 199.701352
154 0.059493 200.996672
155 0.067726 202.290254
156 0.054255 203.58405
157 0.053852 204.878952
158 0.056893 206.17224
159 0.052359 207.620987
160 0.045942 208.915296
161 0.041631 210.210382
162 0.052874 211.50651
163 0.056796 212.804049
164 0.062869 214.100909
165 0.054717 215.408658
166 0.065287 216.716541
167 0.068299 218.014109
168 0.073385 219.311537
169 0.080255 220.605056
170 0.068031 222.051705
171 0.063199 223.346148
172 0.05166 224.643506
173 0.042439 225.949544
174 0.0351 227.246004
175 0.036327 228.539667
176 0.0334 229.834258
177 0.036895 231.129874
178 0.046368 232.4471
179 0.04511 233.740235
180 0.038008 235.032146
181 0.040193 236.485562
182 0.033621 237.943556
183 0.038189 239.240786
184 0.026781 240.534036
185 0.01937 241.830922
186 0.036938 243.124419
187 0.037564 244.4288
188 0.031984 245.736213
189 0.036372 247.039277
190 0.02495 248.333318
191 0.025893 249.628734
192 0.032669 250.923233
193 0.029014 252.375648
194 0.030474 253.671174
195 0.035692 254.966567
196 0.027906 256.26268
197 0.029922 257.556919
198 0.030236 258.850871
199 0.028247 260.14854
200 0.024956 261.444671
201 0.031788 262.741617
202 0.031343 264.036458
203 0.023364 265.346819
204 0.036358 266.643882
205 0.030583 268.108054
206 0.033453 269.402865
207 0.034367 270.698412
208 0.027303 271.993299
209 0.028779 273.288367
210 0.02982 274.583461
211 0.025529 275.891064
212 0.025027 277.184249
213 0.025668 278.478545
214 0.033386 279.775348
215 0.033528 281.071772
216 0.029857 282.527102
217 0.030436 283.820683
218 0.028155 285.116842
219 0.028508 286.573695
220 0.022633 287.867701
221 0.026547 289.164634
222 0.030065 290.459927
223 0.033642 291.756219
224 0.026322 293.052036
225 0.031552 294.345644
226 0.033456 295.653259
227 0.030794 297.114807
228 0.02641 298.410721
229 0.033956 299.704242
230 0.025919 301.000041

Optimizer is SGD
Epoch & Fidelity & Runtime 
1 0.122119 1.246513
2 0.183386 2.43098
3 0.221604 3.724975
4 0.249919 4.846296
5 0.273793 5.963459
6 0.297646 7.087225
7 0.318026 8.2197
8 0.33443 9.340081
9 0.356288 10.464389
10 0.372557 11.587419
11 0.385878 12.737777
12 0.400956 13.873628
13 0.414638 15.00395
14 0.428169 16.134489
15 0.440598 17.263149
16 0.451979 18.409301
17 0.465484 19.679054
18 0.475316 20.811543
19 0.486661 21.937635
20 0.495329 23.064925
21 0.503677 24.185756
22 0.511985 25.320538
23 0.519692 26.462266
24 0.526036 27.594619
25 0.529876 28.737356
26 0.533669 29.87911
27 0.543 31.038772
28 0.547153 32.182747
29 0.547668 33.309705
30 0.549133 34.627869
31 0.556542 35.767022
32 0.561329 36.917561
33 0.563708 38.050472
34 0.566563 39.194339
35 0.563271 40.336131
36 0.573409 41.471474
37 0.576122 42.620901
38 0.579425 43.77029
39 0.58165 44.920142
40 0.581992 46.069991
41 0.586635 47.233756
42 0.585999 48.423984
43 0.592881 49.704527
44 0.594823 50.853727
45 0.599268 51.991167
46 0.601786 53.137698
47 0.602622 54.284661
48 0.607836 55.434859
49 0.611022 56.569906
50 0.614927 57.732008
51 0.616032 58.88804
52 0.622598 60.033794
53 0.623228 61.181464
